statistics,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo
"[{'team': {'id': 120, 'name': 'Botafogo', 'logo': 'https://media.api-sports.io/football/teams/120.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 6, 'lineups': 3, 'minutes': 277, 'number': None, 'position': 'Midfielder', 'rating': '6.820000', 'captain': False}, 'substitutes': {'in': 3, 'out': 2, 'bench': 9}, 'shots': {'total': 6, 'on': 2}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 84, 'key': 3, 'accuracy': 13}, 'tackles': {'total': 5, 'blocks': None, 'interceptions': 1}, 'duels': {'total': 45, 'won': 24}, 'dribbles': {'attempts': 9, 'success': 7, 'past': None}, 'fouls': {'drawn': 10, 'committed': 6}, 'cards': {'yellow': 3, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",238357,Kayque,Kayque Luiz,Pereira,24,2000-07-12,,Brazil,Brazil,175 cm,67 kg,False,https://media.api-sports.io/football/players/238357.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 5, 'lineups': 2, 'minutes': 122, 'number': None, 'position': 'Midfielder', 'rating': '6.160000', 'captain': False}, 'substitutes': {'in': 3, 'out': 1, 'bench': 17}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 48, 'key': None, 'accuracy': 7}, 'tackles': {'total': 5, 'blocks': 1, 'interceptions': 2}, 'duels': {'total': 19, 'won': 9}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': 9}, 'cards': {'yellow': 1, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",270418,Henrique Lordelo,Henrique Lordelo,Souza de Oliveira,24,2000-06-16,Brasília,Brazil,Brazil,176 cm,72 kg,False,https://media.api-sports.io/football/players/270418.png
"[{'team': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 4, 'lineups': 0, 'minutes': 9, 'number': None, 'position': 'Attacker', 'rating': '6.300000', 'captain': False}, 'substitutes': {'in': 4, 'out': 0, 'bench': 13}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 6, 'key': None, 'accuracy': 1}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 6, 'won': 2}, 'dribbles': {'attempts': 2, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': 1}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",283690,Igor Torres,Igor,Torres da Silva,24,2000-03-11,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/283690.png
"[{'team': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 12, 'number': None, 'position': 'Attacker', 'rating': '6.700000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 1, 'key': None, 'accuracy': 1}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 2, 'won': 2}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",291771,Robinho,João Vitor,Moreira dos Santos,24,2000-05-28,Montes Claros,Brazil,Brazil,171 cm,,False,https://media.api-sports.io/football/players/291771.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",297506,Lincon,Harley D'Lincon,Ribeiro da Rocha,22,2002-02-02,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/297506.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 7, 'lineups': 6, 'minutes': 568, 'number': None, 'position': 'Defender', 'rating': '7.080000', 'captain': False}, 'substitutes': {'in': 1, 'out': 1, 'bench': 7}, 'shots': {'total': 4, 'on': 2}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 138, 'key': 1, 'accuracy': 22}, 'tackles': {'total': 5, 'blocks': 6, 'interceptions': 3}, 'duels': {'total': 27, 'won': 20}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 1, 'committed': 2}, 'cards': {'yellow': 3, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",301196,Da Silva,João Vitor,Vallony da Silva,23,2001-02-07,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/301196.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",302993,Luis Felype,Luis Felype,Carvalho Ramos,23,2001-04-03,Cuiabá,Brazil,Brazil,189 cm,80 kg,False,https://media.api-sports.io/football/players/302993.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",314146,Caio Hila,Caio Cesar,Amorim Hila,24,2000-01-16,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/314146.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 16, 'lineups': 14, 'minutes': 1211, 'number': None, 'position': 'Defender', 'rating': '6.925000', 'captain': False}, 'substitutes': {'in': 2, 'out': 5, 'bench': 7}, 'shots': {'total': 14, 'on': 3}, 'goals': {'total': 1, 'conceded': 0, 'assists': 3, 'saves': None}, 'passes': {'total': 376, 'key': 15, 'accuracy': 17}, 'tackles': {'total': 32, 'blocks': 1, 'interceptions': 12}, 'duels': {'total': 119, 'won': 64}, 'dribbles': {'attempts': 20, 'success': 10, 'past': None}, 'fouls': {'drawn': 13, 'committed': 16}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",1065,Natanael,Natanael,Batista Pimenta,34,1990-12-25,Cuiabá,Brazil,Brazil,168 cm,70 kg,False,https://media.api-sports.io/football/players/1065.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 25, 'lineups': 25, 'minutes': 2250, 'number': None, 'position': 'Goalkeeper', 'rating': '7.262500', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 9}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 23, 'assists': None, 'saves': 90}, 'passes': {'total': 627, 'key': None, 'accuracy': 16}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 23, 'won': 21}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 4, 'committed': 2}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 2}}]",9373,Matheus Cavichioli,Matheus Fernando,Cavichioli,38,1986-07-27,Caçador,Brazil,Brazil,193 cm,103 kg,False,https://media.api-sports.io/football/players/9373.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 9, 'lineups': 2, 'minutes': 225, 'number': None, 'position': 'Midfielder', 'rating': '6.740000', 'captain': False}, 'substitutes': {'in': 7, 'out': 1, 'bench': 33}, 'shots': {'total': 2, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 119, 'key': 1, 'accuracy': 19}, 'tackles': {'total': 3, 'blocks': 1, 'interceptions': 3}, 'duels': {'total': 16, 'won': 9}, 'dribbles': {'attempts': 3, 'success': 2, 'past': None}, 'fouls': {'drawn': 3, 'committed': 4}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9840,Zé Ricardo,José Ricardo,Barbosa Ribeiro Drumond,28,1996-03-09,Bom Jesus do Amparo,Brazil,Brazil,177 cm,74 kg,False,https://media.api-sports.io/football/players/9840.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 11, 'lineups': 11, 'minutes': 941, 'number': None, 'position': 'Goalkeeper', 'rating': '6.711111', 'captain': False}, 'substitutes': {'in': 0, 'out': 1, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 14, 'assists': None, 'saves': 19}, 'passes': {'total': 177, 'key': None, 'accuracy': 14}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 8, 'won': 8}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 2, 'committed': None}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 1}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 1}}]",10012,Douglas Friedrich,Douglas Alan,Schuck Friedrich,36,1988-12-12,Candelária,Brazil,Brazil,195 cm,80 kg,False,https://media.api-sports.io/football/players/10012.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 15, 'lineups': 5, 'minutes': 515, 'number': None, 'position': 'Attacker', 'rating': '6.784615', 'captain': False}, 'substitutes': {'in': 10, 'out': 5, 'bench': 27}, 'shots': {'total': 10, 'on': 5}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 199, 'key': 18, 'accuracy': 12}, 'tackles': {'total': 10, 'blocks': 1, 'interceptions': 1}, 'duels': {'total': 69, 'won': 30}, 'dribbles': {'attempts': 12, 'success': 6, 'past': None}, 'fouls': {'drawn': 11, 'committed': 13}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10363,Marcinho,Márcio Antônio,de Sousa Júnior,29,1995-06-08,Itauçu,Brazil,Brazil,176 cm,72 kg,False,https://media.api-sports.io/football/players/10363.png
"[{'team': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 20, 'lineups': 14, 'minutes': 1213, 'number': None, 'position': 'Defender', 'rating': '7.131578', 'captain': False}, 'substitutes': {'in': 6, 'out': 2, 'bench': 11}, 'shots': {'total': 15, 'on': 5}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 513, 'key': 3, 'accuracy': 28}, 'tackles': {'total': 26, 'blocks': 17, 'interceptions': 24}, 'duels': {'total': 122, 'won': 84}, 'dribbles': {'attempts': 3, 'success': None, 'past': None}, 'fouls': {'drawn': 13, 'committed': 10}, 'cards': {'yellow': 3, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10378,Rodrigo Moledo,Rodrigo,Modesto da Silva Moledo,37,1987-10-27,Rio de Janeiro,Brazil,Brazil,188 cm,96 kg,False,https://media.api-sports.io/football/players/10378.png
"[{'team': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10383,Roberto,Roberto,Pinheiro da Rosa,26,1998-06-03,Porto Alegre,Brazil,Brazil,186 cm,84 kg,False,https://media.api-sports.io/football/players/10383.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 27, 'lineups': 23, 'minutes': 1971, 'number': None, 'position': 'Attacker', 'rating': '6.883333', 'captain': False}, 'substitutes': {'in': 4, 'out': 11, 'bench': 4}, 'shots': {'total': 28, 'on': 16}, 'goals': {'total': 3, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 587, 'key': 37, 'accuracy': 19}, 'tackles': {'total': 16, 'blocks': 1, 'interceptions': 15}, 'duels': {'total': 281, 'won': 127}, 'dribbles': {'attempts': 89, 'success': 45, 'past': None}, 'fouls': {'drawn': 45, 'committed': 22}, 'cards': {'yellow': 6, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 1, 'missed': 1, 'saved': None}}]",10400,William Pottker,William,de Oliveira Pottker,31,1993-12-22,Foz do Iguaçu,Brazil,Brazil,180 cm,78 kg,False,https://media.api-sports.io/football/players/10400.png
"[{'team': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 18, 'lineups': 17, 'minutes': 1343, 'number': None, 'position': 'Midfielder', 'rating': '6.733333', 'captain': False}, 'substitutes': {'in': 1, 'out': 9, 'bench': 1}, 'shots': {'total': 6, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 578, 'key': 10, 'accuracy': 27}, 'tackles': {'total': 25, 'blocks': 11, 'interceptions': 22}, 'duels': {'total': 109, 'won': 50}, 'dribbles': {'attempts': 7, 'success': 3, 'past': None}, 'fouls': {'drawn': 10, 'committed': 24}, 'cards': {'yellow': 7, 'yellowred': 0, 'red': 1}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 4, 'lineups': 1, 'minutes': 161, 'number': None, 'position': 'Midfielder', 'rating': '6.733333', 'captain': False}, 'substitutes': {'in': 3, 'out': 0, 'bench': 9}, 'shots': {'total': 6, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 578, 'key': 10, 'accuracy': 27}, 'tackles': {'total': 25, 'blocks': 11, 'interceptions': 22}, 'duels': {'total': 109, 'won': 50}, 'dribbles': {'attempts': 7, 'success': 3, 'past': None}, 'fouls': {'drawn': 10, 'committed': 24}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10568,Willian Maranhão,Willian Marlon,Ferreira Moraes,29,1995-12-14,São Luís,Brazil,Brazil,178 cm,80 kg,False,https://media.api-sports.io/football/players/10568.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 13, 'lineups': 2, 'minutes': 414, 'number': None, 'position': 'Attacker', 'rating': '6.608333', 'captain': False}, 'substitutes': {'in': 11, 'out': 2, 'bench': 19}, 'shots': {'total': 7, 'on': 4}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 123, 'key': 3, 'accuracy': 7}, 'tackles': {'total': 4, 'blocks': 1, 'interceptions': 4}, 'duels': {'total': 52, 'won': 28}, 'dribbles': {'attempts': 14, 'success': 8, 'past': None}, 'fouls': {'drawn': 10, 'committed': 6}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",50575,Rômulo,Rômulo,dos Santos de Souza,29,1995-04-28,Rio de Janeiro,Brazil,Brazil,175 cm,75 kg,False,https://media.api-sports.io/football/players/50575.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 3, 'lineups': 1, 'minutes': 104, 'number': None, 'position': 'Defender', 'rating': '6.500000', 'captain': False}, 'substitutes': {'in': 2, 'out': 0, 'bench': 17}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 50, 'key': None, 'accuracy': 17}, 'tackles': {'total': 4, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 11, 'won': 6}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': 2}, 'cards': {'yellow': 1, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",54011,Diego Matos,Diego Daniel,Rodrigues de Matos,27,1997-01-08,Belém,Brazil,Brazil,160 cm,67 kg,False,https://media.api-sports.io/football/players/54011.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 25, 'lineups': 19, 'minutes': 1488, 'number': None, 'position': 'Midfielder', 'rating': '6.768181', 'captain': False}, 'substitutes': {'in': 6, 'out': 16, 'bench': 16}, 'shots': {'total': 5, 'on': 2}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 514, 'key': 4, 'accuracy': 18}, 'tackles': {'total': 44, 'blocks': 7, 'interceptions': 22}, 'duels': {'total': 155, 'won': 89}, 'dribbles': {'attempts': 5, 'success': 2, 'past': None}, 'fouls': {'drawn': 17, 'committed': 29}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",78045,Auremir,Auremir,Evangelista dos Santos,33,1991-09-10,Recife,Brazil,Brazil,174 cm,65 kg,False,https://media.api-sports.io/football/players/78045.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 2, 'lineups': 0, 'minutes': 54, 'number': None, 'position': 'Midfielder', 'rating': '6.450000', 'captain': False}, 'substitutes': {'in': 2, 'out': 1, 'bench': 19}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 34, 'key': None, 'accuracy': 15}, 'tackles': {'total': 1, 'blocks': None, 'interceptions': None}, 'duels': {'total': 4, 'won': 1}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': 2}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",197371,Kelvyn,Kelvyn,Ramos da Fonseca,25,1999-05-07,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/197371.png
"[{'team': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 14, 'number': None, 'position': 'Midfielder', 'rating': '6.700000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 8}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 5, 'key': None, 'accuracy': 5}, 'tackles': {'total': None, 'blocks': None, 'interceptions': 1}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",207921,Gustavo Maia,Gustavo,Maia da Silva,23,2001-01-22,Brasília,Brazil,Brazil,168 cm,61 kg,False,https://media.api-sports.io/football/players/207921.png
